amount,date,price,tid,type,Datestamp
0.89257433,1506757499,4259.8,22568168,1,2017-09-30 07:44:59
0.03677172,1506757497,4257.16,22568167,1,2017-09-30 07:44:57
0.12920917,1506757492,4257.15,22568166,1,2017-09-30 07:44:52
0.19634289,1506757492,4257.15,22568165,1,2017-09-30 07:44:52
0.0723327,1506757486,4259.97,22568164,1,2017-09-30 07:44:46
0.028501599999999995,1506757484,4259.97,22568159,1,2017-09-30 07:44:44
0.05963780000000001,1506757480,4259.96,22568150,1,2017-09-30 07:44:40
0.032369999999999996,1506757465,4259.96,22568142,1,2017-09-30 07:44:25
0.05765601,1506757437,4259.94,22568139,1,2017-09-30 07:43:57
0.06284,1506757434,4259.94,22568136,1,2017-09-30 07:43:54
0.012415,1506757333,4264.72,22568075,1,2017-09-30 07:42:13
0.04089934,1506757299,4263.7,22568071,0,2017-09-30 07:41:39
0.01217346,1506757281,4264.01,22568069,0,2017-09-30 07:41:21
1.0,1506757247,4259.76,22568067,0,2017-09-30 07:40:47
1.0,1506757245,4260.0,22568066,1,2017-09-30 07:40:45
0.01972317,1506757242,4260.0,22568065,0,2017-09-30 07:40:42
0.48742797,1506757241,4260.0,22568064,0,2017-09-30 07:40:41
7.0,1506757241,4260.0,22568063,0,2017-09-30 07:40:41
5.0,1506757241,4260.0,22568061,0,2017-09-30 07:40:41
1.74811368,1506757239,4260.0,22568060,0,2017-09-30 07:40:39
3.03073782,1506757238,4260.0,22568059,0,2017-09-30 07:40:38
5.0,1506757238,4260.0,22568058,0,2017-09-30 07:40:38
0.8715,1506757237,4259.98,22568057,0,2017-09-30 07:40:37
0.02341795,1506757200,4259.98,22568056,0,2017-09-30 07:40:00
0.1,1506757198,4259.98,22568055,0,2017-09-30 07:39:58
0.15951474,1506757179,4256.67,22568052,1,2017-09-30 07:39:39
0.01,1506757105,4251.11,22568045,0,2017-09-30 07:38:25
2.21634064,1506757105,4251.08,22568044,0,2017-09-30 07:38:25
0.05,1506757085,4251.08,22568041,1,2017-09-30 07:38:05
2.16006746,1506757060,4251.0,22568039,1,2017-09-30 07:37:40
0.68391413,1506757060,4251.0,22568038,1,2017-09-30 07:37:40
4.64936599,1506757060,4251.07,22568037,1,2017-09-30 07:37:40
0.05387128,1506757024,4258.64,22568034,0,2017-09-30 07:37:04
0.00787476,1506757017,4251.07,22568027,1,2017-09-30 07:36:57
0.12620491,1506757012,4251.11,22568025,0,2017-09-30 07:36:52
0.01879509,1506757010,4251.11,22568024,1,2017-09-30 07:36:50
1.0,1506757004,4259.32,22568022,0,2017-09-30 07:36:44
0.0075,1506756964,4260.22,22567997,0,2017-09-30 07:36:04
0.26769,1506756951,4251.09,22567991,1,2017-09-30 07:35:51
0.00133997,1506756950,4251.09,22567989,1,2017-09-30 07:35:50
0.02,1506756949,4251.1,22567987,1,2017-09-30 07:35:49
0.0119,1506756936,4256.09,22567986,1,2017-09-30 07:35:36
0.01925995,1506756930,4256.09,22567985,1,2017-09-30 07:35:30
0.03017565,1506756930,4258.1,22567984,1,2017-09-30 07:35:30
6.9505644,1506756928,4258.14,22567983,1,2017-09-30 07:35:28
0.09874954,1506756926,4258.14,22567981,1,2017-09-30 07:35:26
0.19268152,1506756926,4258.14,22567980,1,2017-09-30 07:35:26
0.0200811,1506756921,4258.14,22567977,1,2017-09-30 07:35:21
0.0118944,1506756920,4265.92,22567975,0,2017-09-30 07:35:20
0.1579991,1506756918,4258.14,22567971,1,2017-09-30 07:35:18
0.100012,1506756916,4258.14,22567967,1,2017-09-30 07:35:16
0.113677,1506756915,4258.14,22567963,1,2017-09-30 07:35:15
0.031270099999999995,1506756912,4258.14,22567958,1,2017-09-30 07:35:12
2.577e-05,1506756909,4258.14,22567954,1,2017-09-30 07:35:09
0.03682683,1506756908,4258.2,22567953,1,2017-09-30 07:35:08
0.25097821,1506756905,4260.25,22567950,0,2017-09-30 07:35:05
0.8612,1506756904,4260.23,22567949,0,2017-09-30 07:35:04
0.0103,1506756903,4260.23,22567948,0,2017-09-30 07:35:03
0.0219863,1506756893,4258.19,22567944,1,2017-09-30 07:34:53
0.0692968,1506756882,4258.18,22567939,1,2017-09-30 07:34:42
0.07764237,1506756842,4261.36,22567933,0,2017-09-30 07:34:02
0.15937807,1506756842,4260.31,22567932,0,2017-09-30 07:34:02
0.0206,1506756841,4258.14,22567930,1,2017-09-30 07:34:01
0.15380931,1506756838,4258.14,22567929,1,2017-09-30 07:33:58
0.42057,1506756836,4258.14,22567928,1,2017-09-30 07:33:56
1.45693855,1506756831,4258.14,22567927,1,2017-09-30 07:33:51
0.05756122,1506756824,4258.14,22567921,1,2017-09-30 07:33:44
0.0236632,1506756822,4258.14,22567915,1,2017-09-30 07:33:42
0.09406,1506756821,4258.14,22567907,1,2017-09-30 07:33:41
0.05402039,1506756821,4258.14,22567905,1,2017-09-30 07:33:41
0.0889355,1506756815,4258.14,22567896,1,2017-09-30 07:33:35
0.0316459,1506756813,4258.14,22567891,1,2017-09-30 07:33:33
0.13987,1506756812,4258.14,22567890,1,2017-09-30 07:33:32
0.0889526,1506756812,4258.14,22567889,1,2017-09-30 07:33:32
0.01996823,1506756809,4258.15,22567886,1,2017-09-30 07:33:29
0.01432,1506756807,4258.14,22567882,1,2017-09-30 07:33:27
0.12361332,1506756784,4258.14,22567871,0,2017-09-30 07:33:04
0.0756,1506756782,4258.14,22567867,0,2017-09-30 07:33:02
0.041,1506756779,4258.11,22567866,1,2017-09-30 07:32:59
0.00511,1506756777,4258.12,22567865,1,2017-09-30 07:32:57
0.01190034,1506756755,4258.14,22567856,0,2017-09-30 07:32:35
0.04722,1506756748,4258.1,22567853,1,2017-09-30 07:32:28
0.10790175,1506756730,4258.14,22567852,0,2017-09-30 07:32:10
0.12,1506756723,4258.1,22567849,1,2017-09-30 07:32:03
0.02692763,1506756702,4258.14,22567832,1,2017-09-30 07:31:42
0.08181743,1506756702,4258.15,22567831,1,2017-09-30 07:31:42
0.00171,1506756700,4261.61,22567830,0,2017-09-30 07:31:40
0.00171,1506756685,4261.62,22567829,0,2017-09-30 07:31:25
0.00171,1506756680,4261.64,22567828,0,2017-09-30 07:31:20
0.0034200000000000003,1506756670,4261.64,22567827,0,2017-09-30 07:31:10
0.0034200000000000003,1506756665,4261.65,22567825,0,2017-09-30 07:31:05
0.05646,1506756663,4261.65,22567824,0,2017-09-30 07:31:03
0.0034200000000000003,1506756660,4261.67,22567821,0,2017-09-30 07:31:00
0.00343,1506756655,4261.67,22567820,0,2017-09-30 07:30:55
0.00857,1506756650,4261.67,22567819,0,2017-09-30 07:30:50
0.02222,1506756649,4258.12,22567818,1,2017-09-30 07:30:49
0.0171,1506756640,4261.69,22567815,0,2017-09-30 07:30:40
0.0171,1506756635,4261.69,22567810,0,2017-09-30 07:30:35
0.0171,1506756625,4261.7,22567802,0,2017-09-30 07:30:25
0.03283,1506756618,4258.1,22567801,1,2017-09-30 07:30:18
0.0171,1506756615,4264.93,22567799,0,2017-09-30 07:30:15
0.00013235,1506756609,4258.1,22567793,0,2017-09-30 07:30:09
0.33151557,1506756606,4259.83,22567792,1,2017-09-30 07:30:06
0.0171,1506756605,4259.83,22567791,0,2017-09-30 07:30:05
0.2188614,1506756604,4258.1,22567790,0,2017-09-30 07:30:04
0.0171,1506756600,4258.1,22567787,0,2017-09-30 07:30:00
0.0342,1506756590,4258.09,22567786,0,2017-09-30 07:29:50
0.0171,1506756580,4258.09,22567782,0,2017-09-30 07:29:40
0.07378505,1506756570,4256.01,22567776,1,2017-09-30 07:29:30
1.11529573,1506756567,4256.01,22567774,0,2017-09-30 07:29:27
0.1415741,1506756567,4256.01,22567773,0,2017-09-30 07:29:27
0.07378505,1506756566,4256.0,22567772,1,2017-09-30 07:29:26
1.25194959,1506756561,4256.0,22567766,1,2017-09-30 07:29:21
0.0171,1506756560,4256.01,22567762,0,2017-09-30 07:29:20
1.250951,1506756558,4256.0,22567753,1,2017-09-30 07:29:18
0.00160037,1506756557,4256.01,22567752,0,2017-09-30 07:29:17
15.0,1506756550,4256.0,22567741,1,2017-09-30 07:29:10
0.75588119,1506756549,4256.0,22567732,1,2017-09-30 07:29:09
0.96979248,1506756549,4256.01,22567729,1,2017-09-30 07:29:09
0.14550326,1506756548,4256.01,22567725,1,2017-09-30 07:29:08
0.02155186,1506756546,4258.1,22567723,0,2017-09-30 07:29:06
0.01477122,1506756544,4256.01,22567713,1,2017-09-30 07:29:04
0.02154951,1506756543,4258.1,22567711,0,2017-09-30 07:29:03
1.1964893,1506756539,4256.0,22567703,1,2017-09-30 07:28:59
0.02856352,1506756531,4256.0,22567696,1,2017-09-30 07:28:51
0.0612497,1506756530,4256.0,22567695,1,2017-09-30 07:28:50
0.09279229,1506756525,4258.11,22567690,1,2017-09-30 07:28:45
4.0,1506756525,4257.78,22567686,0,2017-09-30 07:28:45
2.3504,1506756525,4257.77,22567685,0,2017-09-30 07:28:45
0.395969,1506756519,4255.8,22567682,0,2017-09-30 07:28:39
4.24749502,1506756519,4255.0,22567681,0,2017-09-30 07:28:39
0.15957772,1506756519,4254.98,22567680,0,2017-09-30 07:28:39
0.004031,1506756484,4255.8,22567677,0,2017-09-30 07:28:04
0.03122383,1506756481,4251.04,22567675,1,2017-09-30 07:28:01
0.02077793,1506756481,4251.04,22567674,1,2017-09-30 07:28:01
0.02203132,1506756447,4255.76,22567670,0,2017-09-30 07:27:27
0.05179411,1506756374,4251.0,22567652,1,2017-09-30 07:26:14
0.05220589,1506756372,4251.02,22567651,1,2017-09-30 07:26:12
0.24045978,1506756330,4255.99,22567641,0,2017-09-30 07:25:30
0.15954022,1506756329,4255.98,22567640,0,2017-09-30 07:25:29
0.1,1506756329,4255.0,22567639,0,2017-09-30 07:25:29
0.61031155,1506756328,4251.01,22567637,1,2017-09-30 07:25:28
0.041355300000000005,1506756304,4251.0,22567625,1,2017-09-30 07:25:04
0.09281160000000001,1506756302,4251.0,22567613,1,2017-09-30 07:25:02
0.06865996,1506756302,4251.0,22567609,1,2017-09-30 07:25:02
0.00799847,1506756302,4251.02,22567608,1,2017-09-30 07:25:02
0.01199847,1506756301,4251.04,22567607,1,2017-09-30 07:25:01
0.0129649,1506756256,4251.0,22567558,1,2017-09-30 07:24:16
0.0485,1506756254,4251.0,22567557,1,2017-09-30 07:24:14
0.27927153,1506756157,4250.06,22567502,1,2017-09-30 07:22:37
0.02999847,1506756155,4250.3,22567501,1,2017-09-30 07:22:35
0.01445624,1506756128,4258.07,22567487,0,2017-09-30 07:22:08
3.03663291,1506756117,4250.05,22567476,0,2017-09-30 07:21:57
0.8715,1506756115,4250.07,22567475,1,2017-09-30 07:21:55
0.05193,1506756067,4250.05,22567463,1,2017-09-30 07:21:07
0.148088,1506756040,4258.44,22567453,0,2017-09-30 07:20:40
0.206956,1506756038,4258.44,22567451,0,2017-09-30 07:20:38
0.0017100000000000001,1506756037,4262.53,22567450,0,2017-09-30 07:20:37
0.0239581,1506756035,4260.0,22567448,0,2017-09-30 07:20:35
0.002211,1506756035,4258.45,22567447,0,2017-09-30 07:20:35
0.0034200000000000003,1506756028,4258.45,22567436,0,2017-09-30 07:20:28
0.013405000000000002,1506756004,4260.0,22567406,0,2017-09-30 07:20:04
0.08149859,1506756003,4257.8,22567405,1,2017-09-30 07:20:03
0.06166319,1506756002,4250.93,22567403,1,2017-09-30 07:20:02
0.1297154,1506755992,4254.18,22567402,1,2017-09-30 07:19:52
0.67410466,1506755991,4254.11,22567401,1,2017-09-30 07:19:51
0.35560462,1506755991,4254.11,22567400,1,2017-09-30 07:19:51
0.71329072,1506755990,4254.11,22567399,1,2017-09-30 07:19:50
0.171052,1506755990,4256.22,22567398,1,2017-09-30 07:19:50
0.006248,1506755989,4256.22,22567397,0,2017-09-30 07:19:49
0.171,1506755988,4256.22,22567396,0,2017-09-30 07:19:48
0.018647999999999998,1506755984,4256.88,22567390,1,2017-09-30 07:19:44
0.1587,1506755983,4257.79,22567389,1,2017-09-30 07:19:43
0.177348,1506755981,4259.62,22567378,1,2017-09-30 07:19:41
0.0046761,1506755978,4266.38,22567367,0,2017-09-30 07:19:38
0.17638945,1506755977,4259.62,22567360,1,2017-09-30 07:19:37
0.23199999999999998,1506755977,4259.93,22567359,1,2017-09-30 07:19:37
0.84065055,1506755977,4260.0,22567358,1,2017-09-30 07:19:37
0.07115361,1506755961,4260.0,22567351,1,2017-09-30 07:19:21
1.0,1506755910,4260.14,22567332,1,2017-09-30 07:18:30
0.29635348,1506755893,4260.14,22567327,1,2017-09-30 07:18:13
0.9038674000000001,1506755891,4260.14,22567326,1,2017-09-30 07:18:11
0.7961326,1506755890,4264.5,22567325,1,2017-09-30 07:18:10
0.2038674,1506755887,4264.5,22567324,1,2017-09-30 07:18:07
0.0122,1506755883,4264.51,22567321,1,2017-09-30 07:18:03
0.02849234,1506755846,4268.93,22567297,0,2017-09-30 07:17:26
1.32712539,1506755837,4260.11,22567292,0,2017-09-30 07:17:17
0.5804903,1506755837,4260.11,22567291,1,2017-09-30 07:17:17
1.0,1506755837,4265.0,22567290,1,2017-09-30 07:17:17
0.09238431,1506755836,4265.76,22567289,1,2017-09-30 07:17:16
2.13e-06,1506755829,4268.93,22567288,1,2017-09-30 07:17:09
0.024059900000000002,1506755828,4268.93,22567286,1,2017-09-30 07:17:08
0.02264,1506755774,4265.72,22567262,1,2017-09-30 07:16:14
0.00665242,1506755764,4269.0,22567253,0,2017-09-30 07:16:04
0.01334758,1506755764,4268.98,22567252,0,2017-09-30 07:16:04
0.05061216,1506755738,4265.71,22567241,1,2017-09-30 07:15:38
0.0524002,1506755717,4265.69,22567234,1,2017-09-30 07:15:17
0.176079,1506755713,4265.68,22567231,1,2017-09-30 07:15:13
0.25,1506755710,4265.68,22567223,1,2017-09-30 07:15:10
0.9,1506755700,4265.68,22567220,1,2017-09-30 07:15:00
0.0388218,1506755688,4265.01,22567216,1,2017-09-30 07:14:48
4.0,1506755675,4266.53,22567211,0,2017-09-30 07:14:35
0.093838,1506755643,4266.38,22567207,0,2017-09-30 07:14:03
0.48665017,1506755613,4266.69,22567199,0,2017-09-30 07:13:33
0.03811912,1506755599,4267.08,22567198,1,2017-09-30 07:13:19
1.51e-06,1506755553,4268.0,22567186,1,2017-09-30 07:12:33
0.05165183,1506755552,4268.0,22567185,1,2017-09-30 07:12:32
0.24834666,1506755550,4265.0,22567182,0,2017-09-30 07:12:30
0.00165334,1506755523,4265.0,22567175,0,2017-09-30 07:12:03
0.02729586,1506755521,4260.14,22567174,1,2017-09-30 07:12:01
1.0,1506755480,4260.12,22567167,1,2017-09-30 07:11:20
0.55,1506755478,4260.14,22567166,1,2017-09-30 07:11:18
0.45,1506755478,4260.2,22567165,1,2017-09-30 07:11:18
0.26945904,1506755470,4261.61,22567164,1,2017-09-30 07:11:10
0.73054096,1506755470,4261.66,22567163,1,2017-09-30 07:11:10
1.9,1506755463,4260.0,22567162,0,2017-09-30 07:11:03
6.1,1506755462,4260.1,22567160,0,2017-09-30 07:11:02
2.2333,1506755449,4260.02,22567158,0,2017-09-30 07:10:49
2.0,1506755447,4260.03,22567157,0,2017-09-30 07:10:47
0.00873835,1506755425,4254.43,22567156,1,2017-09-30 07:10:25
0.01805294,1506755425,4262.87,22567155,1,2017-09-30 07:10:25
0.01351462,1506755425,4262.87,22567154,1,2017-09-30 07:10:25
0.15928274,1506755408,4262.86,22567152,0,2017-09-30 07:10:08
1.0,1506755397,4253.91,22567150,0,2017-09-30 07:09:57
1.10841197,1506755389,4253.76,22567146,0,2017-09-30 07:09:49
1.84060696,1506755389,4259.93,22567145,1,2017-09-30 07:09:49
0.05098107,1506755387,4259.94,22567141,1,2017-09-30 07:09:47
0.99426934,1506755360,4260.26,22567134,0,2017-09-30 07:09:20
2.93835993,1506755360,4260.0,22567133,0,2017-09-30 07:09:20
0.15939304,1506755359,4259.93,22567132,1,2017-09-30 07:09:19
1.0,1506755321,4260.0,22567121,0,2017-09-30 07:08:41
0.06164007,1506755292,4260.0,22567095,0,2017-09-30 07:08:12
0.36982481,1506755281,4257.0,22567092,1,2017-09-30 07:08:01
0.02001632,1506755280,4257.69,22567090,0,2017-09-30 07:08:00
0.10024538,1506755279,4257.69,22567089,1,2017-09-30 07:07:59
0.00573066,1506755222,4261.01,22567073,1,2017-09-30 07:07:02
1.0,1506755220,4261.01,22567071,1,2017-09-30 07:07:00
1.0,1506755217,4260.26,22567070,1,2017-09-30 07:06:57
0.1285,1506755215,4260.23,22567069,0,2017-09-30 07:06:55
0.8715,1506755215,4260.25,22567068,1,2017-09-30 07:06:55
0.0608756,1506755207,4266.14,22567067,1,2017-09-30 07:06:47
0.5,1506755204,4261.0,22567066,0,2017-09-30 07:06:44
0.5,1506755204,4261.0,22567065,1,2017-09-30 07:06:44
0.411688,1506755202,4261.46,22567061,0,2017-09-30 07:06:42
0.1691606,1506755197,4261.46,22567050,0,2017-09-30 07:06:37
0.1285,1506755191,4261.28,22567046,0,2017-09-30 07:06:31
0.8715,1506755191,4261.28,22567045,0,2017-09-30 07:06:31
0.05,1506755190,4261.49,22567044,1,2017-09-30 07:06:30
0.02342326,1506755181,4269.26,22567042,1,2017-09-30 07:06:21
3.8308394,1506755177,4271.27,22567041,1,2017-09-30 07:06:17
0.1691606,1506755174,4270.0,22567040,0,2017-09-30 07:06:14
0.02,1506755173,4270.0,22567039,0,2017-09-30 07:06:13
0.8108394,1506755173,4270.0,22567038,1,2017-09-30 07:06:13
1.0,1506755170,4270.0,22567037,1,2017-09-30 07:06:10
1.0,1506755167,4270.0,22567034,1,2017-09-30 07:06:07
0.02342326,1506755166,4270.0,22567033,1,2017-09-30 07:06:06
1.0,1506755164,4270.0,22567032,1,2017-09-30 07:06:04
0.01331905,1506755164,4270.0,22567031,1,2017-09-30 07:06:04
1.25,1506755160,4270.0,22567027,1,2017-09-30 07:06:00
0.12624194,1506755158,4271.27,22567026,1,2017-09-30 07:05:58
0.00999847,1506755136,4271.25,22567018,1,2017-09-30 07:05:36
0.27647854,1506755135,4271.0,22567017,0,2017-09-30 07:05:35
0.15897953,1506755134,4270.99,22567016,0,2017-09-30 07:05:34
0.02999847,1506755134,4270.98,22567015,0,2017-09-30 07:05:34
0.00999847,1506755134,4270.96,22567014,0,2017-09-30 07:05:34
0.006936199999999999,1506755121,4271.0,22567010,0,2017-09-30 07:05:21
2.3484,1506755115,4271.31,22567008,1,2017-09-30 07:05:15
0.8715,1506755115,4271.33,22567007,1,2017-09-30 07:05:15
1.743,1506755115,4271.33,22567006,1,2017-09-30 07:05:15
0.1,1506755086,4271.29,22566999,1,2017-09-30 07:04:46
0.03252114,1506755041,4271.4,22566991,1,2017-09-30 07:04:01
0.060592999999999994,1506755039,4271.31,22566990,1,2017-09-30 07:03:59
0.01040423,1506754982,4274.39,22566979,0,2017-09-30 07:03:02
0.06575456,1506754974,4272.75,22566978,1,2017-09-30 07:02:54
0.2108154,1506754971,4272.69,22566977,1,2017-09-30 07:02:51
0.296581,1506754966,4274.07,22566969,1,2017-09-30 07:02:46
0.30077764,1506754963,4274.07,22566967,1,2017-09-30 07:02:43
3.92782236,1506754962,4274.44,22566966,1,2017-09-30 07:02:42
0.07217764,1506754959,4274.44,22566964,1,2017-09-30 07:02:39
0.22838335,1506754939,4271.91,22566955,1,2017-09-30 07:02:19
1.69411022,1506754937,4270.15,22566954,0,2017-09-30 07:02:17
0.00588978,1506754935,4274.47,22566953,1,2017-09-30 07:02:15
0.49925,1506754930,4274.4,22566952,1,2017-09-30 07:02:10
0.06956357,1506754902,4274.03,22566922,1,2017-09-30 07:01:42
0.10065701,1506754900,4279.43,22566921,0,2017-09-30 07:01:40
0.22838335,1506754892,4273.87,22566905,1,2017-09-30 07:01:32
0.10788014,1506754874,4279.99,22566893,0,2017-09-30 07:01:14
0.05746313,1506754874,4279.44,22566892,0,2017-09-30 07:01:14
0.06826541,1506754869,4270.11,22566889,1,2017-09-30 07:01:09
0.56620099,1506754869,4270.01,22566888,1,2017-09-30 07:01:09
0.08220478,1506754869,4270.01,22566887,1,2017-09-30 07:01:09
0.13930146,1506754869,4270.01,22566886,1,2017-09-30 07:01:09
0.21698036,1506754863,4275.41,22566883,0,2017-09-30 07:01:03
0.01748028,1506754855,4279.52,22566877,1,2017-09-30 07:00:55
0.78618572,1506754855,4279.52,22566876,0,2017-09-30 07:00:55
0.19633399999999998,1506754855,4279.51,22566875,0,2017-09-30 07:00:55
0.41993400000000003,1506754853,4279.44,22566872,1,2017-09-30 07:00:53
0.0028,1506754850,4280.0,22566865,1,2017-09-30 07:00:50
0.61744081,1506754850,4279.49,22566862,0,2017-09-30 07:00:50
0.211011,1506754847,4279.52,22566861,1,2017-09-30 07:00:47
1.8138785,1506754847,4280.0,22566860,0,2017-09-30 07:00:47
0.03506243,1506754846,4279.51,22566859,1,2017-09-30 07:00:46
0.95455708,1506754846,4279.51,22566858,1,2017-09-30 07:00:46
0.211031,1506754846,4279.47,22566855,1,2017-09-30 07:00:46
0.06788377,1506754845,4270.0,22566854,1,2017-09-30 07:00:45
0.00229016,1506754843,4279.51,22566850,0,2017-09-30 07:00:43
0.0339582,1506754842,4275.09,22566847,1,2017-09-30 07:00:42
0.01435292,1506754841,4275.09,22566846,1,2017-09-30 07:00:41
0.00140197,1506754840,4279.53,22566844,0,2017-09-30 07:00:40
0.38917674,1506754836,4269.26,22566839,0,2017-09-30 07:00:36
0.01082326,1506754836,4269.26,22566838,1,2017-09-30 07:00:36
0.0126,1506754827,4269.26,22566829,1,2017-09-30 07:00:27
0.07949141,1506754809,4266.84,22566802,1,2017-09-30 07:00:09
0.02342622,1506754805,4266.78,22566797,1,2017-09-30 07:00:05
0.04175987,1506754804,4269.25,22566796,1,2017-09-30 07:00:04
0.00936768,1506754803,4279.68,22566792,0,2017-09-30 07:00:03
0.02303043,1506754801,4269.25,22566790,1,2017-09-30 07:00:01
0.1,1506754800,4270.0,22566789,0,2017-09-30 07:00:00
0.03508895,1506754795,4266.72,22566788,1,2017-09-30 06:59:55
0.00315,1506754786,4269.24,22566780,1,2017-09-30 06:59:46
0.0758172,1506754759,4266.43,22566764,1,2017-09-30 06:59:19
0.5670000000000001,1506754753,4266.4,22566763,1,2017-09-30 06:59:13
0.36017266,1506754747,4269.99,22566761,0,2017-09-30 06:59:07
0.013406,1506754745,4269.99,22566759,0,2017-09-30 06:59:05
0.0234192,1506754731,4269.99,22566754,0,2017-09-30 06:58:51
0.07335612,1506754730,4266.39,22566751,1,2017-09-30 06:58:50
0.010246700000000001,1506754723,4266.26,22566742,1,2017-09-30 06:58:43
0.01331905,1506754721,4269.99,22566741,0,2017-09-30 06:58:41
0.01933424,1506754716,4269.99,22566740,0,2017-09-30 06:58:36
28.29996084,1506754714,4280.0,22566736,0,2017-09-30 06:58:34
0.039,1506754714,4280.0,22566735,0,2017-09-30 06:58:34
0.033,1506754714,4280.0,22566733,0,2017-09-30 06:58:34
0.01167991,1506754713,4280.0,22566732,0,2017-09-30 06:58:33
0.046,1506754713,4280.0,22566731,0,2017-09-30 06:58:33
0.8715,1506754713,4279.96,22566730,0,2017-09-30 06:58:33
0.01414432,1506754713,4279.85,22566728,0,2017-09-30 06:58:33
0.30683117,1506754713,4279.65,22566727,0,2017-09-30 06:58:33
0.07506619999999999,1506754713,4279.56,22566726,0,2017-09-30 06:58:33
0.16843491,1506754713,4279.0,22566725,0,2017-09-30 06:58:33
0.0054,1506754713,4279.0,22566724,0,2017-09-30 06:58:33
0.007742,1506754713,4278.76,22566723,0,2017-09-30 06:58:33
0.00193079,1506754712,4278.67,22566721,0,2017-09-30 06:58:32
0.01700218,1506754712,4278.19,22566720,0,2017-09-30 06:58:32
1.0,1506754712,4278.18,22566719,0,2017-09-30 06:58:32
0.00186764,1506754712,4278.16,22566718,0,2017-09-30 06:58:32
0.00625,1506754712,4278.0,22566717,0,2017-09-30 06:58:32
0.06,1506754712,4277.4,22566716,0,2017-09-30 06:58:32
0.00191025,1506754712,4277.05,22566715,0,2017-09-30 06:58:32
0.05,1506754712,4277.0,22566714,0,2017-09-30 06:58:32
0.022000000000000002,1506754711,4276.52,22566713,0,2017-09-30 06:58:31
32.52,1506754711,4276.41,22566711,0,2017-09-30 06:58:31
0.1,1506754711,4276.4,22566710,0,2017-09-30 06:58:31
0.0194092,1506754711,4276.33,22566709,0,2017-09-30 06:58:31
0.00189014,1506754711,4276.29,22566708,0,2017-09-30 06:58:31
0.046,1506754711,4276.0,22566707,0,2017-09-30 06:58:31
0.05,1506754711,4275.0,22566706,0,2017-09-30 06:58:31
0.7,1506754711,4275.0,22566705,0,2017-09-30 06:58:31
0.17590689,1506754710,4275.0,22566704,0,2017-09-30 06:58:30
2.0,1506754710,4275.0,22566703,0,2017-09-30 06:58:30
0.04891896,1506754710,4275.0,22566702,0,2017-09-30 06:58:30
0.41806124,1506754710,4275.0,22566701,0,2017-09-30 06:58:30
0.2,1506754710,4275.0,22566700,0,2017-09-30 06:58:30
0.1,1506754710,4275.0,22566699,0,2017-09-30 06:58:30
0.1,1506754710,4275.0,22566698,0,2017-09-30 06:58:30
0.13404738,1506754710,4275.0,22566697,0,2017-09-30 06:58:30
9.6742209,1506754710,4274.99,22566696,0,2017-09-30 06:58:30
0.07,1506754710,4274.97,22566695,0,2017-09-30 06:58:30
0.004881,1506754709,4274.88,22566694,0,2017-09-30 06:58:29
0.002,1506754709,4274.5,22566693,0,2017-09-30 06:58:29
0.01201946,1506754709,4274.49,22566692,0,2017-09-30 06:58:29
0.046,1506754709,4274.0,22566691,0,2017-09-30 06:58:29
0.0194213,1506754709,4273.66,22566690,0,2017-09-30 06:58:29
0.01752414,1506754709,4272.96,22566689,0,2017-09-30 06:58:29
0.0019003,1506754709,4272.96,22566688,0,2017-09-30 06:58:29
0.00890919,1506754709,4272.95,22566687,0,2017-09-30 06:58:29
0.019431900000000002,1506754708,4271.33,22566686,0,2017-09-30 06:58:28
0.03,1506754708,4271.0,22566685,0,2017-09-30 06:58:28
17.30213779,1506754708,4270.01,22566684,0,2017-09-30 06:58:28
4.74,1506754708,4270.0,22566683,0,2017-09-30 06:58:28
0.3976,1506754708,4270.0,22566682,0,2017-09-30 06:58:28
0.17160009,1506754700,4263.11,22566680,1,2017-09-30 06:58:20
0.17336304,1506754700,4263.11,22566679,1,2017-09-30 06:58:20
0.14066785,1506754699,4263.1,22566678,1,2017-09-30 06:58:19
2.03265329,1506754693,4266.34,22566676,1,2017-09-30 06:58:13
3.96734671,1506754693,4266.37,22566675,1,2017-09-30 06:58:13
0.03265329,1506754691,4266.37,22566673,1,2017-09-30 06:58:11
0.0283973,1506754687,4266.37,22566668,1,2017-09-30 06:58:07
1.0,1506754685,4270.01,22566666,0,2017-09-30 06:58:05
0.0635712,1506754684,4270.0,22566665,1,2017-09-30 06:58:04
0.0282336,1506754683,4270.0,22566664,1,2017-09-30 06:58:03
0.13753959999999998,1506754681,4270.0,22566658,1,2017-09-30 06:58:01
0.13753959999999998,1506754681,4270.0,22566656,1,2017-09-30 06:58:01
0.06525762,1506754681,4270.0,22566655,1,2017-09-30 06:58:01
0.35,1506754679,4270.0,22566654,0,2017-09-30 06:57:59
1.0,1506754677,4270.0,22566653,0,2017-09-30 06:57:57
1.0,1506754674,4270.0,22566650,0,2017-09-30 06:57:54
1.0,1506754671,4270.0,22566649,0,2017-09-30 06:57:51
1.0,1506754669,4270.0,22566646,0,2017-09-30 06:57:49
1.0,1506754666,4270.01,22566642,0,2017-09-30 06:57:46
1.0,1506754664,4270.01,22566641,0,2017-09-30 06:57:44
1.0,1506754661,4270.01,22566640,0,2017-09-30 06:57:41
1.0,1506754659,4270.01,22566638,0,2017-09-30 06:57:39
0.34012517,1506754659,4266.31,22566637,1,2017-09-30 06:57:39
